Process,Burst Time,Arrival Time,Waiting Time,Turn Around Time
3387,140,8666,601886,602026
2207,140,8756,601887,602027
3946,140,8775,601959,602099
7806,140,8895,601930,602070
4391,140,8955,601961,602101
8655,140,9007,602000,602140
1258,140,9049,602049,602189
2667,140,9125,602064,602204
3658,140,9167,602113,602253
6916,140,9198,602173,602313
6060,140,9432,602030,602170
5769,140,9489,602064,602204
5652,140,9598,602046,602186
1466,140,9613,602122,602262
7830,140,9723,602103,602243
4708,140,9818,602099,602239
9308,140,9823,602185,602325
5907,140,9827,602272,602412
9231,140,9884,602306,602446
3453,140,9886,602395,602535
7568,140,9911,602461,602601
2057,140,9921,602542,602682
3943,140,9964,602590,602730
3143,140,9975,602670,602810
418,189,367,612320,612509
961,189,898,611880,612069
1052,141,8005,604913,605054
9202,141,8011,604999,605140
1210,141,8024,605078,605219
1118,141,8104,605090,605231
1365,141,8204,605082,605223
8687,141,8216,605162,605303
8839,141,8279,605191,605332
7094,141,8492,605070,605211
3995,141,8522,605132,605273
2648,141,8612,605134,605275
8818,141,8637,605201,605342
1862,141,8673,605257,605398
4398,141,8677,605345,605486
3745,141,8777,605337,605478
7473,141,8834,605372,605513
5190,141,8840,605458,605599
8266,141,9103,605287,605428
1161,141,9309,605173,605314
1549,141,9394,605180,605321
3468,141,9402,605264,605405
1359,141,9516,605242,605383
8400,141,9569,605281,605422
7449,141,9584,605358,605499
1841,141,9592,605442,605583
5822,141,9662,605464,605605
339,190,132,615037,615227
465,190,832,614429,614619
462,190,983,614370,614560
6656,142,8004,607490,607632
8364,142,8042,607545,607687
8996,142,8087,607593,607735
7414,142,8143,607630,607772
2424,142,8165,607701,607843
3230,142,8169,607790,607932
7938,142,8191,607861,608003
3765,142,8200,607945,608087
1614,142,8216,608022,608164
3437,142,8251,608080,608222
8847,142,8321,608103,608245
7152,142,8364,608153,608295
8799,142,8434,608176,608318
5388,142,8631,608072,608214
1026,142,8738,608058,608200
1028,142,8777,608112,608254
2126,142,9013,607969,608111
5981,142,9024,608051,608193
3920,142,9042,608126,608268
5004,142,9160,608101,608243
6600,142,9168,608186,608328
4745,142,9340,608107,608249
6126,142,9415,608125,608267
8869,142,9492,608141,608283
7885,142,9503,608223,608365
2689,142,9614,608205,608347
6923,142,9661,608251,608393
2296,142,9668,608337,608479
4312,142,9748,608350,608492
9727,142,9770,608421,608563
5634,142,9788,608496,608638
2364,142,9879,608498,608640
2181,142,9884,608586,608728
6419,142,9952,608611,608753
3167,142,9992,608664,608806
941,191,123,618577,618768
6527,143,8004,610838,610981
2511,143,8031,610905,611048
9042,143,8073,610957,611100
1893,143,8109,611015,611158
6840,143,8147,611071,611214
4409,143,8251,611061,611204
6137,143,8274,611132,611275
8721,143,8320,611180,611323
6464,143,8434,611160,611303
3395,143,8483,611205,611348
6305,143,8502,611280,611423
6110,143,8517,611359,611502
1270,143,8575,611395,611538
8585,143,8599,611465,611608
9835,143,8677,611481,611624
3601,143,8730,611522,611665
6841,143,8742,611604,611747
9354,143,8780,611660,611803
8715,143,8827,611707,611850
8758,143,8916,611712,611855
6135,143,8951,611771,611914
5704,143,9064,611752,611895
2861,143,9210,611700,611843
6395,143,9261,611743,611886
8946,143,9277,611821,611964
4284,143,9317,611875,612018
9626,143,9324,611962,612105
2830,143,9378,612002,612145
4635,143,9564,611910,612053
7081,143,9586,611982,612125
2622,143,9599,612063,612206
2600,143,9643,612113,612256
8056,143,9690,612160,612303
5850,143,9835,612109,612252
7271,143,9998,612040,612183
432,192,804,621279,621471
715,192,879,621298,621490
811,241,60,622162,622403
8417,144,8040,614374,614518
7972,144,8044,614465,614609
2601,144,8112,614492,614636
6078,144,8216,614483,614627
9280,144,8243,614551,614695
2547,144,8251,614638,614782
1764,144,8318,614666,614810
7592,144,8432,614647,614791
4077,144,8457,614717,614861
7415,144,8481,614788,614932
6413,144,8494,614870,615014
6609,144,8500,614959,615103
6192,144,8501,615053,615197
5406,144,8510,615139,615283
9078,144,8514,615230,615374
8201,144,8641,615198,615342
3341,144,8690,615244,615388
5744,144,8720,615309,615453
4930,144,8793,615331,615475
9796,144,8876,615343,615487
4140,144,8970,615344,615488
4224,144,9001,615408,615552
3293,144,9091,615413,615557
5499,144,9161,615438,615582
9226,144,9180,615514,615658
6028,144,9198,615591,615735
6304,144,9252,615632,615776
3382,144,9259,615720,615864
1986,144,9315,615759,615903
5160,144,9338,615831,615975
2323,144,9582,615682,615826
8142,144,9722,615637,615781
1485,144,9753,615701,615845
173,193,77,625423,625616
157,193,490,625105,625298
216,193,797,624893,625086
981,193,870,624915,625108
1991,145,8084,617845,617990
5447,145,8246,617779,617924
9961,145,8450,617671,617816
3223,145,8505,617712,617857
7107,145,8546,617767,617912
4784,145,8850,617559,617704
2617,145,9005,617500,617645
4298,145,9090,617511,617656
8329,145,9201,617496,617641
7802,145,9348,617445,617590
7217,145,9397,617492,617637
6134,145,9400,617585,617730
5321,145,9494,617587,617732
4571,145,9560,617617,617762
5764,145,9599,617674,617819
1659,145,9766,617603,617748
9609,145,9822,617643,617788
5174,145,9931,617630,617775
914,194,278,627330,627524
574,194,530,627174,627368
652,194,647,627153,627347
710,194,831,627065,627259
8817,146,8068,619973,620119
3314,146,8143,619995,620141
8197,146,8209,620026,620172
3577,146,8246,620086,620232
3014,146,8386,620043,620189
6435,146,8388,620138,620284
2532,146,8490,620133,620279
7215,146,8538,620182,620328
7822,146,8548,620269,620415
7067,146,8750,620164,620310
7401,146,8751,620260,620406
3251,146,8760,620348,620494
8753,146,8817,620388,620534
6560,146,9083,620219,620365
5413,146,9107,620292,620438
1250,146,9203,620293,620439
1107,146,9289,620304,620450
8985,146,9452,620238,620384
6964,146,9498,620289,620435
2628,146,9507,620377,620523
6383,146,9560,620421,620567
7434,146,9753,620325,620471
8330,146,9770,620405,620551
8695,146,9803,620469,620615
9981,146,9817,620552,620698
1383,146,9894,620572,620718
856,195,441,630073,630268
256,195,459,630152,630347
278,195,529,630179,630374
994,195,647,630158,630353
544,195,829,630073,630268
738,195,832,630167,630362
5653,147,8055,623090,623237
2777,147,8068,623175,623322
9617,147,8086,623255,623402
8621,147,8167,623272,623419
2597,147,8338,623199,623346
1788,147,8416,623219,623366
9776,147,8438,623295,623442
5396,147,8541,623290,623437
8988,147,8591,623338,623485
6027,147,8779,623248,623395
9171,147,8808,623317,623464
4229,147,8837,623386,623533
9240,147,8880,623441,623588
1639,147,9128,623291,623438
4503,147,9203,623314,623461
5377,147,9211,623404,623551
6213,147,9261,623452,623599
5649,147,9296,623515,623662
3963,147,9329,623580,623727
9209,147,9393,623614,623761
1208,147,9397,623708,623855
6041,147,9500,623703,623850
1800,147,9524,623777,623924
1632,147,9525,623874,624021
8444,147,9616,623881,624028
3721,147,9656,623939,624086
7949,147,9775,623918,624065
1947,147,9868,623923,624070
6731,147,9967,623922,624069
113,196,140,633798,633994
751,196,288,633748,633944
875,196,440,633694,633890
606,196,473,633759,633955
414,196,532,633798,633994
766,196,767,633661,633857
208,196,810,633716,633912
280,196,844,633780,633976
6959,148,8007,867109,867257
9656,148,8080,867086,867234
6187,148,8082,867134,867282
9802,148,8187,867079,867227
7317,148,8222,867094,867242
7613,148,8316,867050,867198
8569,148,8319,867097,867245
4126,148,8325,867141,867289
4432,148,8350,867166,867314
2208,148,8355,867211,867359
3964,148,8448,867168,867316
9526,148,8532,867134,867282
9081,148,8591,867125,867273
9858,148,8613,867153,867301
3926,148,8627,867189,867337
1246,148,8772,867094,867242
5866,148,8881,867035,867183
5663,148,9182,866784,866932
8431,148,9365,866651,866799
4052,148,9422,866644,866792
6708,148,9474,866642,866790
6702,148,9519,866647,866795
8108,148,9533,866683,866831
3168,148,9595,866671,866819
1309,148,9639,866677,866825
2054,148,9704,866662,866810
8949,148,9758,866658,866806
8178,148,9777,866689,866837
8408,148,9945,866571,866719
6939,148,9954,866612,866760
2284,148,9984,866632,866780
885,197,299,876318,876515
741,197,445,876222,876419
613,197,592,876125,876322
250,197,780,875987,876184
9469,149,8044,868822,868971
4879,149,8175,868742,868891
3621,149,8226,868742,868891
6944,149,8227,868792,868941
1204,149,8230,868840,868989
1902,149,8239,868882,869031
7780,149,8311,868861,869010
1492,149,8459,868764,868913
1508,149,8482,868792,868941
2986,149,8589,868736,868885
3256,149,8697,868679,868828
7950,149,8718,868709,868858
3095,149,8942,868536,868685
3115,149,8958,868571,868720
5667,149,8975,868605,868754
2992,149,8998,868633,868782
1110,149,9027,868655,868804
2349,149,9241,868492,868641
4785,149,9276,868508,868657
6155,149,9281,868554,868703
9627,149,9329,868557,868706
7932,149,9626,868311,868460
9030,149,9702,868286,868435
2127,149,9726,868313,868462
7721,149,9729,868361,868510
4047,149,9786,868355,868504
6476,149,9794,868398,868547
9595,149,9841,868402,868551
7479,149,9856,868438,868587
3605,149,9870,868475,868624
9885,149,9891,868505,868654
5538,149,9930,868517,868666
7850,149,9940,868558,868707
1702,149,9950,868599,868748
2685,149,9995,868605,868754
602,198,77,878525,878723
579,198,492,878161,878359
7029,150,8043,870710,870860
7572,150,8217,870588,870738
2326,150,8284,870573,870723
9921,150,8321,870588,870738
8865,150,8545,870416,870566
4356,150,8596,870417,870567
1509,150,8736,870329,870479
7555,150,8863,870254,870404
7770,150,8934,870235,870385
6242,150,8975,870246,870396
8137,150,9017,870256,870406
5491,150,9051,870274,870424
9388,150,9107,870270,870420
9758,150,9147,870282,870432
7864,150,9310,870171,870321
7656,150,9355,870178,870328
5107,150,9401,870184,870334
1247,150,9404,870233,870383
8085,150,9450,870239,870389
8939,150,9552,870189,870339
8510,150,9569,870224,870374
8040,150,9593,870252,870402
9093,150,9615,870282,870432
7853,150,9673,870276,870426
7768,150,9695,870306,870456
1044,150,9703,870350,870500
1650,150,9873,870232,870382
2714,150,9979,870178,870328
327,199,263,879897,880096
672,199,520,879692,879891
214,199,607,879657,879856
3748,151,8008,872357,872508
3714,151,8039,872379,872530
9892,151,8135,872336,872487
5778,151,8285,872239,872390
9087,151,8302,872275,872426
3696,151,8311,872319,872470
3127,151,8354,872329,872480
4633,151,8369,872367,872518
7772,151,8566,872223,872374
1554,151,8580,872262,872413
9872,151,8675,872220,872371
7672,151,8808,872140,872291
3929,151,8965,872036,872187
1386,151,8984,872070,872221
4728,151,8993,872114,872265
5087,151,9005,872155,872306
5285,151,9036,872177,872328
7340,151,9093,872173,872324
4430,151,9152,872167,872318
5532,151,9382,871990,872141
7895,151,9400,872025,872176
4625,151,9407,872071,872222
4286,151,9561,871970,872121
2870,151,9670,871914,872065
7432,151,9707,871930,872081
8164,151,9717,871973,872124
3205,151,9855,871888,872039
6988,151,9909,871887,872038
4107,151,9918,871931,872082
1095,151,9960,871942,872093
8159,151,9970,871985,872136
2197,151,9990,872018,872169
772,200,477,881535,881735
369,200,510,881555,881755
2003,152,8016,874151,874303
9560,152,8100,874121,874273
3280,152,8209,874066,874218
5682,152,8213,874116,874268
4864,152,8276,874107,874259
1147,152,8394,874043,874195
3663,152,8431,874060,874212
8997,152,8728,873817,873969
5307,152,8767,873832,873984
1855,152,8973,873680,873832
3090,152,9038,873669,873821
9148,152,9046,873715,873867
4258,152,9053,873762,873914
6156,152,9122,873747,873899
1620,152,9268,873655,873807
2256,152,9310,873667,873819
2980,152,9438,873593,873745
8039,152,9543,873542,873694
5051,152,9598,873541,873693
9174,152,9626,873567,873719
3840,152,9632,873615,873767
3502,152,9649,873652,873804
5650,152,9712,873643,873795
3169,152,9748,873661,873813
6852,152,9911,873552,873704
2507,152,9997,873520,873672
376,201,157,883365,883566
420,201,291,883285,883486
481,201,863,882767,882968
7836,153,8095,875638,875791
2887,153,8139,875649,875802
3440,153,8233,875610,875763
9612,153,8250,875648,875801
1342,153,8254,875699,875852
8236,153,8329,875679,875832
2784,153,8368,875695,875848
4726,153,8403,875715,875868
3132,153,8421,875752,875905
7679,153,8468,875760,875913
6389,153,8525,875758,875911
7711,153,8633,875705,875858
1296,153,8787,875606,875759
6982,153,8871,875577,875730
8394,153,8879,875624,875777
8629,153,9071,875487,875640
1763,153,9184,875429,875582
2156,153,9390,875278,875431
8318,153,9431,875292,875445
6258,153,9513,875265,875418
8475,153,9515,875318,875471
5244,153,9577,875311,875464
8784,153,9604,875339,875492
7213,153,9749,875249,875402
9296,153,9795,875258,875411
4246,153,9803,875305,875458
9500,153,9858,875305,875458
3131,153,9882,875336,875489
4181,153,9921,875352,875505
6759,153,9926,875402,875555
894,202,108,885226,885428
242,202,383,885006,885208
905,202,757,884687,884889
350,202,764,884735,884937
114,202,892,884662,884864
711,202,920,884689,884891
4410,154,8079,877634,877788
1889,154,8180,877589,877743
3498,154,8190,877635,877789
6218,154,8326,877555,877709
5895,154,8344,877593,877747
4902,154,8481,877512,877666
1625,154,8537,877512,877666
6177,154,8594,877511,877665
9222,154,8669,877492,877646
2895,154,8734,877483,877637
5356,154,8831,877442,877596
9037,154,8889,877440,877594
9806,154,8971,877414,877568
2691,154,9122,877319,877473
3743,154,9138,877359,877513
7089,154,9171,877382,877536
3339,154,9181,877428,877582
3649,154,9196,877469,877623
9555,154,9315,877406,877560
2899,154,9350,877427,877581
7728,154,9372,877461,877615
1064,154,9462,877427,877581
8773,154,9542,877403,877557
7133,154,9556,877445,877599
8916,154,9614,877443,877597
1253,154,9621,877492,877646
4109,154,9678,877491,877645
8341,154,9851,877374,877528
4393,154,9933,877348,877502
5612,154,9941,877396,877550
3513,154,9978,877415,877569
865,203,550,886850,887053
277,203,571,886885,887088
104,203,616,886896,887099
938,203,857,886711,886914
2152,155,8013,879660,879815
1785,155,8059,879671,879826
8808,155,8127,879660,879815
3562,155,8295,879549,879704
3985,155,8321,879580,879735
6629,155,8344,879614,879769
9634,155,8427,879588,879743
5818,155,8501,879571,879726
4673,155,8522,879607,879762
4906,155,8618,879568,879723
9320,155,8655,879588,879743
7010,155,8755,879545,879700
9156,155,8899,879458,879613
6842,155,8916,879498,879653
2734,155,8984,879487,879642
4931,155,9024,879504,879659
6910,155,9058,879527,879682
3407,155,9059,879583,879738
1183,155,9067,879632,879787
7289,155,9132,879624,879779
1412,155,9231,879582,879737
1301,155,9252,879618,879773
1505,155,9284,879643,879798
7811,155,9440,879544,879699
7452,155,9604,879437,879592
1063,155,9747,879351,879506
7605,155,9981,879174,879329
493,204,749,888414,888618
5158,156,8054,881215,881371
8024,156,8076,881251,881407
2086,156,8080,881305,881461
2440,156,8201,881242,881398
4772,156,8209,881292,881448
4916,156,8253,881306,881462
3479,156,8325,881292,881448
3667,156,8420,881255,881411
4370,156,8508,881225,881381
8123,156,8512,881279,881435
6227,156,8533,881316,881472
3190,156,8552,881355,881511
3847,156,8749,881216,881372
6701,156,8908,881115,881271
1540,156,8918,881163,881319
1282,156,8969,881170,881326
6619,156,9068,881129,881285
9027,156,9191,881064,881220
1607,156,9196,881117,881273
3702,156,9241,881130,881286
4909,156,9258,881171,881327
8679,156,9309,881178,881334
6380,156,9318,881227,881383
7284,156,9344,881259,881415
7755,156,9418,881243,881399
2590,156,9464,881255,881411
9250,156,9583,881194,881350
8048,156,9614,881221,881377
8195,156,9668,881225,881381
8049,156,9680,881271,881427
3471,156,9721,881288,881444
9636,156,9755,881312,881468
7112,156,9776,881349,881505
6922,156,9809,881374,881530
4588,156,9905,881336,881492
276,205,82,891168,891373
454,205,88,891220,891425
939,205,415,890951,891156
530,205,485,890939,891144
519,205,604,890878,891083
3470,157,8006,883583,883740
9191,157,8008,883640,883797
5539,157,8009,883698,883855
9750,157,8126,883640,883797
2517,157,8128,883697,883854
4652,157,8428,883456,883613
6356,157,8428,883515,883672
3553,157,8454,883548,883705
2793,157,8470,883591,883748
6563,157,8503,883617,883774
5837,157,8593,883586,883743
4252,157,8708,883530,883687
3638,157,8735,883562,883719
3525,157,8853,883503,883660
8004,157,8957,883458,883615
4036,157,8976,883498,883655
6900,157,8977,883556,883713
3998,157,9122,883470,883627
1056,157,9126,883525,883682
3241,157,9198,883512,883669
1683,157,9209,883560,883717
3590,157,9234,883594,883751
8206,157,9384,883503,883660
2925,157,9411,883535,883692
5557,157,9555,883450,883607
5658,157,9641,883423,883580
7052,157,9700,883423,883580
8242,157,9739,883443,883600
9967,157,9758,883483,883640
9975,157,9794,883506,883663
3294,157,9931,883428,883585
6307,157,9932,883486,883643
3108,157,9952,883525,883682
2809,157,9993,883543,883700
218,206,147,893399,893605
736,206,804,892801,893007
5844,158,8025,885688,885846
5654,158,8069,885704,885862
9138,158,8182,885651,885809
9470,158,8419,885474,885632
8726,158,8436,885517,885675
5195,158,8469,885544,885702
7180,158,8525,885548,885706
6017,158,8529,885604,885762
6188,158,8554,885639,885797
9135,158,8674,885579,885737
2966,158,8728,885585,885743
1206,158,8936,885437,885595
1388,158,8964,885469,885627
2322,158,8995,885498,885656
2564,158,9021,885532,885690
3641,158,9116,885497,885655
4470,158,9291,885382,885540
5573,158,9298,885435,885593
8892,158,9357,885436,885594
6924,158,9423,885430,885588
4383,158,9483,885430,885588
5763,158,9488,885485,885643
9405,158,9534,885499,885657
3367,158,9559,885534,885692
6566,158,9821,885332,885490
495,207,354,894810,895017
890,207,388,894836,895043
901,207,520,894764,894971
702,207,752,894592,894799
296,207,756,894648,894855
3245,159,8078,887435,887594
2000,159,8081,887493,887652
8509,159,8081,887554,887713
1130,159,8143,887553,887712
6793,159,8143,887614,887773
5473,159,8213,887605,887764
1286,159,8280,887599,887758
1488,159,8292,887648,887807
8306,159,8338,887663,887822
1642,159,8344,887718,887877
9386,159,8486,887637,887796
7178,159,8698,887486,887645
3639,159,8732,887513,887672
6963,159,8748,887558,887717
4368,159,8796,887571,887730
2396,159,8797,887631,887790
6878,159,8829,887660,887819
9704,159,9000,887550,887709
6069,159,9010,887601,887760
8747,159,9052,887620,887779
8017,159,9086,887647,887806
3759,159,9191,887603,887762
4978,159,9274,887581,887740
6396,159,9295,887621,887780
4649,159,9337,887640,887799
7238,159,9339,887699,887858
5175,159,9367,887732,887891
6663,159,9520,887640,887799
8284,159,9550,887671,887830
4040,159,9558,887724,887883
1543,159,9570,887773,887932
6815,159,9633,887771,887930
7787,159,9657,887808,887967
4434,159,9699,887827,887986
8456,159,9708,887879,888038
373,208,503,897096,897304
581,208,674,896986,897194
2688,160,8009,889761,889921
8711,160,8124,889708,889868
1742,160,8158,889736,889896
3778,160,8412,889544,889704
3207,160,8430,889588,889748
3836,160,8441,889639,889799
6773,160,8452,889690,889850
1657,160,8464,889740,889900
6005,160,8558,889708,889868
5075,160,8563,889765,889925
6508,160,8688,889702,889862
4076,160,8697,889755,889915
1694,160,8700,889814,889974
3323,160,8762,889814,889974
7108,160,8876,889762,889922
2062,160,8964,889736,889896
1530,160,8972,889790,889950
2672,160,9005,889819,889979
1933,160,9013,889873,890033
9596,160,9080,889868,890028
5187,160,9094,889916,890076
6994,160,9150,889922,890082
9323,160,9294,889840,890000
3489,160,9397,889799,889959
8458,160,9589,889669,889829
2544,160,9640,889680,889840
6195,160,9666,889716,889876
4053,160,9677,889767,889927
7054,160,9701,889805,889965
8793,160,9777,889791,889951
5380,160,9788,889842,890002
2903,160,9824,889868,890028
9294,160,9835,889919,890079
162,209,174,899593,899802
720,209,278,899551,899760
6485,161,8000,891940,892101
8304,161,8167,891836,891997
9360,161,8291,891775,891936
9918,161,8315,891814,891975
9670,161,8367,891825,891986
6583,161,8385,891870,892031
7723,161,8486,891832,891993
9098,161,8493,891888,892049
4401,161,8530,891914,892075
9574,161,8568,891939,892100
9721,161,8589,891981,892142
5327,161,8663,891970,892131
1174,161,8755,891941,892102
7046,161,8755,892004,892165
1912,161,8808,892014,892175
1011,161,8822,892063,892224
6875,161,8897,892051,892212
9642,161,8898,892113,892274
2913,161,8969,892105,892266
8845,161,8982,892155,892316
6858,161,9145,892055,892216
3573,161,9213,892050,892211
8020,161,9219,892107,892268
6899,161,9280,892109,892270
3272,161,9285,892167,892328
1233,161,9496,892019,892180
1076,161,9555,892023,892184
8073,161,9625,892016,892177
4928,161,9626,892078,892239
4556,161,9775,891992,892153
7763,161,9799,892031,892192
3710,161,9873,892020,892181
631,210,894,901013,901223
9759,162,8151,893868,894030
9067,162,8271,893812,893974
6011,162,8297,893850,894012
3393,162,8377,893834,893996
4734,162,8470,893805,893967
4355,162,8574,893765,893927
7164,162,8637,893766,893928
2589,162,8685,893782,893944
4868,162,8740,893791,893953
2385,162,8761,893834,893996
8691,162,8925,893734,893896
7903,162,9002,893721,893883
6237,162,9015,893772,893934
9913,162,9025,893826,893988
2976,162,9047,893868,894030
9039,162,9199,893780,893942
8955,162,9365,893678,893840
9031,162,9620,893487,893649
2064,162,9787,893384,893546
6845,162,9981,893254,893416
7930,162,9990,893309,893471
714,211,100,903214,903425
413,211,207,903171,903382
233,211,272,903170,903381
241,211,687,902819,903030
3707,163,8016,895603,895766
9074,163,8136,895548,895711
4261,163,8139,895610,895773
4509,163,8200,895614,895777
2953,163,8212,895667,895830
5727,163,8226,895718,895881
7939,163,8463,895546,895709
7786,163,8522,895552,895715
9840,163,8574,895565,895728
8470,163,8609,895595,895758
6671,163,8660,895609,895772
5504,163,8709,895625,895788
1407,163,8714,895685,895848
2330,163,8750,895714,895877
9119,163,8844,895685,895848
6567,163,8860,895734,895897
6113,163,8919,895740,895903
4979,163,8950,895774,895937
7463,163,9095,895694,895857
5342,163,9143,895711,895874
3072,163,9187,895732,895895
6737,163,9196,895788,895951
5111,163,9456,895593,895756
1337,163,9586,895528,895691
3742,163,9591,895588,895751
8457,163,9664,895580,895743
5151,163,9742,895567,895730
4820,163,9800,895574,895737
5730,163,9988,895451,895614
861,212,551,904904,905116
863,212,724,904796,905008
4174,164,8013,897621,897785
1744,164,8083,897617,897781
6533,164,8203,897563,897727
9654,164,8291,897541,897705
3776,164,8542,897356,897520
6215,164,8616,897348,897512
6905,164,8629,897401,897565
7782,164,8767,897329,897493
2310,164,8855,897307,897471
7995,164,8936,897292,897456
6935,164,8953,897341,897505
7964,164,9005,897355,897519
8838,164,9124,897302,897466
5467,164,9158,897334,897498
5824,164,9293,897265,897429
2462,164,9313,897311,897475
3511,164,9331,897359,897523
1312,164,9363,897393,897557
9396,164,9444,897378,897542
7023,164,9470,897418,897582
6165,164,9584,897370,897534
4780,164,9585,897435,897599
2100,164,9611,897475,897639
7422,164,9658,897494,897658
8911,164,9664,897554,897718
4848,164,9718,897566,897730
1894,164,9844,897506,897670
9800,164,9935,897481,897645
196,213,69,907364,907577
3447,165,8017,899531,899696
8112,165,8031,899584,899749
8575,165,8068,899614,899779
7935,165,8103,899646,899811
9685,165,8203,899613,899778
7684,165,8316,899567,899732
3935,165,8329,899621,899786
6112,165,8457,899560,899725
5366,165,8653,899431,899596
5347,165,8660,899491,899656
3691,165,8684,899534,899699
5235,165,8696,899589,899754
7047,165,8732,899620,899785
8882,165,8821,899598,899763
4387,165,8897,899589,899754
1525,165,8915,899638,899803
3376,165,8981,899639,899804
3109,165,8991,899696,899861
2875,165,9072,899682,899847
2328,165,9162,899659,899824
6409,165,9328,899560,899725
2448,165,9368,899587,899752
5300,165,9430,899592,899757
2032,165,9476,899613,899778
5752,165,9856,899300,899465
5505,165,9875,899348,899513
1419,165,9926,899364,899529
7622,165,9934,899423,899588
3994,165,9941,899483,899648
9431,165,9973,899518,899683
9305,165,9993,899565,899730
499,214,728,908848,909062
820,214,952,908691,908905
5646,166,8134,901625,901791
1622,166,8163,901664,901830
2787,166,8169,901726,901892
5270,166,8209,901754,901920
9347,166,8223,901808,901974
5501,166,8316,901783,901949
3959,166,8415,901752,901918
2854,166,8462,901773,901939
1790,166,8600,901703,901869
3238,166,8786,901585,901751
5424,166,8808,901631,901797
1777,166,8845,901662,901828
3173,166,8867,901708,901874
1925,166,8888,901755,901921
1490,166,8967,901744,901910
9471,166,8979,901800,901966
2794,166,9104,901743,901909
2847,166,9113,901802,901968
2713,166,9253,901730,901896
2399,166,9284,901767,901933
1417,166,9300,901819,901985
7979,166,9388,901799,901965
7884,166,9509,901746,901912
6455,166,9574,901749,901915
5080,166,9603,901788,901954
8377,166,9705,901754,901920
1005,166,9708,901819,901985
3950,166,9760,901835,902001
3097,166,9862,901801,901967
9702,166,9876,901855,902021
8849,166,9907,901892,902058
379,215,397,911421,911636
956,215,490,911396,911611
733,215,606,911348,911563
387,215,777,911245,911460
810,215,839,911251,911466
430,215,894,911264,911479
542,264,56,912121,912385
8422,167,8141,904202,904369
5626,167,8303,904109,904276
1720,167,8317,904164,904331
7083,167,8393,904157,904324
4223,167,8437,904182,904349
2114,167,8455,904233,904400
3535,167,8518,904239,904406
7931,167,8590,904236,904403
5773,167,8653,904242,904409
8710,167,8675,904289,904456
7373,167,8679,904354,904521
1532,167,8862,904240,904407
5930,167,8925,904246,904413
8468,167,9142,904098,904265
7816,167,9226,904083,904250
8981,167,9229,904149,904316
4691,167,9237,904210,904377
8493,167,9237,904279,904446
4845,167,9610,903975,904142
5472,167,9632,904022,904189
9787,167,9640,904083,904250
2276,167,9701,904091,904258
1891,167,9742,904119,904286
4664,167,9755,904175,904342
5619,167,9794,904205,904372
7142,167,9855,904213,904380
6535,167,9988,904149,904316
7288,167,9999,904207,904374
618,216,232,913994,914210
341,216,852,913443,913659
725,216,916,913448,913664
5967,168,8056,906426,906594
4788,168,8197,906355,906523
4268,168,8354,906268,906436
3381,168,8495,906197,906365
6674,168,8507,906255,906423
3262,168,8527,906305,906473
5200,168,8561,906341,906509
3125,168,8586,906386,906554
7321,168,8696,906346,906514
4187,168,8715,906397,906565
9473,168,8739,906443,906611
1071,168,8757,906495,906663
9690,168,8759,906563,906731
9995,168,8805,906587,906755
6276,168,8845,906617,906785
4118,168,8857,906675,906843
9783,168,8944,906658,906826
9436,168,9046,906626,906794
3982,168,9278,906464,906632
8241,168,9342,906470,906638
8343,168,9394,906488,906656
8194,168,9531,906421,906589
3386,168,9584,906438,906606
5226,168,9629,906463,906631
1103,168,9673,906489,906657
4882,168,9673,906559,906727
1427,168,9832,906470,906638
6782,168,9884,906488,906656
5942,168,9963,906479,906647
453,217,139,916324,916541
693,217,190,916343,916560
976,217,247,916356,916573
167,217,332,916341,916558
340,217,358,916385,916602
361,217,462,916351,916568
7855,169,8028,908904,909073
7082,169,8041,908962,909131
3952,169,8130,908944,909113
9576,169,8132,909013,909182
1473,169,8155,909061,909230
7535,169,8312,908975,909144
2452,169,8323,909035,909204
6293,169,8416,909013,909182
3724,169,8467,909033,909202
8500,169,8499,909072,909241
8297,169,8521,909121,909290
3636,169,8587,909126,909295
4194,169,8641,909143,909312
7876,169,8660,909195,909364
7033,169,8661,909265,909434
8526,169,8765,909232,909401
8626,169,8767,909301,909470
1739,169,8770,909369,909538
7732,169,8791,909419,909588
6518,169,8807,909474,909643
8280,169,8830,909522,909691
1346,169,8909,909514,909683
9951,169,9040,909454,909623
3310,169,9056,909509,909678
9940,169,9170,909466,909635
5620,169,9179,909528,909697
1464,169,9214,909564,909733
8671,169,9434,909415,909584
7140,169,9445,909475,909644
5438,169,9598,909393,909562
7709,169,9624,909438,909607
6556,169,9691,909442,909611
7792,169,9804,909400,909569
3043,169,9825,909450,909619
4727,169,9830,909516,909685
3053,169,9904,909513,909682
2028,169,9934,909554,909723
7381,169,9959,909600,909769
1285,169,9967,909663,909832
8675,169,9986,909715,909884
344,218,168,919555,919773
755,218,233,919561,919779
9895,170,8015,911899,912069
8395,170,8031,911955,912125
1189,170,8050,912008,912178
9577,170,8166,911964,912134
4336,170,8174,912028,912198
8927,170,8345,911929,912099
2748,170,8369,911977,912147
4900,170,8443,911975,912145
6918,170,8512,911978,912148
3306,170,8522,912040,912210
9383,170,8596,912038,912208
2178,170,8708,911998,912168
9694,170,8798,911980,912150
5673,170,8987,911863,912033
8971,170,9038,911884,912054
7574,170,9062,911932,912102
