Process,Burst Time,Arrival Time,Waiting Time,Turn Around Time
5136,139,8783,406813,406952
3891,139,8826,406909,407048
2258,139,8934,406940,407079
6611,139,8941,407072,407211
2376,139,9046,407106,407245
9898,139,9061,407230,407369
9375,139,9088,407342,407481
5302,139,9272,407297,407436
6954,139,9365,407343,407482
3887,139,9496,407351,407490
6670,139,9690,407296,407435
4230,139,9724,407401,407540
1771,139,9740,407524,407663
9807,139,9756,407647,407786
5172,139,9820,407722,407861
9322,139,9820,407861,408000
7724,139,9867,407953,408092
5059,139,9892,408067,408206
9847,139,9945,408153,408292
4357,140,8282,409955,410095
9773,140,8464,409913,410053
5687,140,8506,410011,410151
6358,140,8521,410136,410276
4012,140,8540,410257,410397
6906,140,8551,410386,410526
7557,140,8657,410420,410560
1097,140,8659,410558,410698
3387,140,8666,410691,410831
2207,140,8756,410741,410881
3946,140,8775,410862,411002
7806,140,8895,410882,411022
4391,140,8955,410962,411102
8655,140,9007,411050,411190
1258,140,9049,411148,411288
2667,140,9125,411212,411352
3658,140,9167,411310,411450
6916,140,9198,411419,411559
6060,140,9432,411325,411465
5769,140,9489,411408,411548
5652,140,9598,411439,411579
1466,140,9613,411564,411704
7830,140,9723,411594,411734
4708,140,9818,411639,411779
9308,140,9823,411774,411914
5907,140,9827,411910,412050
9231,140,9884,411993,412133
3453,140,9886,412131,412271
7568,140,9911,412246,412386
2057,140,9921,412376,412516
3943,140,9964,412473,412613
3143,140,9975,412602,412742
1052,141,8005,414712,414853
9202,141,8011,414847,414988
1210,141,8024,414975,415116
1118,141,8104,415036,415177
1365,141,8204,415077,415218
8687,141,8216,415206,415347
8839,141,8279,415284,415425
7094,141,8492,415212,415353
3995,141,8522,415323,415464
2648,141,8612,415374,415515
8818,141,8637,415490,415631
1862,141,8673,415595,415736
4398,141,8677,415732,415873
3745,141,8777,415773,415914
7473,141,8834,415857,415998
5190,141,8840,415992,416133
8266,141,9103,415870,416011
1161,141,9309,415805,415946
1549,141,9394,415861,416002
3468,141,9402,415994,416135
1359,141,9516,416021,416162
8400,141,9569,416109,416250
7449,141,9584,416235,416376
1841,141,9592,416368,416509
5822,141,9662,416439,416580
6656,142,8004,418238,418380
8364,142,8042,418342,418484
8996,142,8087,418439,418581
7414,142,8143,418525,418667
2424,142,8165,418645,418787
3230,142,8169,418783,418925
7938,142,8191,418903,419045
3765,142,8200,419036,419178
1614,142,8216,419162,419304
3437,142,8251,419269,419411
8847,142,8321,419341,419483
7152,142,8364,419440,419582
8799,142,8434,419512,419654
5388,142,8631,419457,419599
1026,142,8738,419492,419634
1028,142,8777,419595,419737
2126,142,9013,419501,419643
5981,142,9024,419632,419774
3920,142,9042,419756,419898
5004,142,9160,419780,419922
6600,142,9168,419914,420056
4745,142,9340,419884,420026
6126,142,9415,419951,420093
8869,142,9492,420016,420158
7885,142,9503,420147,420289
2689,142,9614,420178,420320
6923,142,9661,420273,420415
2296,142,9668,420408,420550
4312,142,9748,420470,420612
9727,142,9770,420590,420732
5634,142,9788,420714,420856
2364,142,9879,420765,420907
2181,142,9884,420902,421044
6419,142,9952,420976,421118
3167,142,9992,421078,421220
6527,143,8004,423208,423351
2511,143,8031,423324,423467
9042,143,8073,423425,423568
1893,143,8109,423532,423675
6840,143,8147,423637,423780
4409,143,8251,423676,423819
6137,143,8274,423796,423939
8721,143,8320,423893,424036
6464,143,8434,423922,424065
3395,143,8483,424016,424159
6305,143,8502,424140,424283
6110,143,8517,424268,424411
1270,143,8575,424353,424496
8585,143,8599,424472,424615
9835,143,8677,424537,424680
3601,143,8730,424627,424770
6841,143,8742,424758,424901
9354,143,8780,424863,425006
8715,143,8827,424959,425102
8758,143,8916,425013,425156
6135,143,8951,425121,425264
5704,143,9064,425151,425294
2861,143,9210,425148,425291
6395,143,9261,425240,425383
8946,143,9277,425367,425510
4284,143,9317,425470,425613
9626,143,9324,425606,425749
2830,143,9378,425695,425838
4635,143,9564,425652,425795
7081,143,9586,425773,425916
2622,143,9599,425903,426046
2600,143,9643,426002,426145
8056,143,9690,426098,426241
5850,143,9835,426096,426239
7271,143,9998,426076,426219
8417,144,8040,428177,428321
7972,144,8044,428317,428461
2601,144,8112,428393,428537
6078,144,8216,428433,428577
9280,144,8243,428550,428694
2547,144,8251,428686,428830
1764,144,8318,428763,428907
7592,144,8432,428793,428937
4077,144,8457,428912,429056
7415,144,8481,429032,429176
6413,144,8494,429163,429307
6609,144,8500,429301,429445
6192,144,8501,429444,429588
5406,144,8510,429579,429723
9078,144,8514,429719,429863
8201,144,8641,429736,429880
3341,144,8690,429831,429975
5744,144,8720,429945,430089
4930,144,8793,430016,430160
9796,144,8876,430077,430221
4140,144,8970,430127,430271
4224,144,9001,430240,430384
3293,144,9091,430294,430438
5499,144,9161,430368,430512
9226,144,9180,430493,430637
6028,144,9198,430619,430763
6304,144,9252,430709,430853
3382,144,9259,430846,430990
1986,144,9315,430934,431078
5160,144,9338,431055,431199
2323,144,9582,430955,431099
8142,144,9722,430959,431103
1485,144,9753,431072,431216
1991,145,8084,432885,433030
5447,145,8246,432868,433013
9961,145,8450,432809,432954
3223,145,8505,432899,433044
7107,145,8546,433003,433148
4784,145,8850,432844,432989
2617,145,9005,432834,432979
4298,145,9090,432894,433039
8329,145,9201,432928,433073
7802,145,9348,432926,433071
7217,145,9397,433022,433167
6134,145,9400,433164,433309
5321,145,9494,433215,433360
4571,145,9560,433294,433439
5764,145,9599,433400,433545
1659,145,9766,433378,433523
9609,145,9822,433467,433612
5174,145,9931,433503,433648
8817,146,8068,435511,435657
3314,146,8143,435582,435728
8197,146,8209,435662,435808
3577,146,8246,435771,435917
3014,146,8386,435777,435923
6435,146,8388,435921,436067
2532,146,8490,435965,436111
7215,146,8538,436063,436209
7822,146,8548,436199,436345
7067,146,8750,436143,436289
7401,146,8751,436288,436434
3251,146,8760,436425,436571
8753,146,8817,436514,436660
6560,146,9083,436394,436540
5413,146,9107,436516,436662
1250,146,9203,436566,436712
1107,146,9289,436626,436772
8985,146,9452,436609,436755
6964,146,9498,436709,436855
2628,146,9507,436846,436992
6383,146,9560,436939,437085
7434,146,9753,436892,437038
8330,146,9770,437021,437167
8695,146,9803,437134,437280
9981,146,9817,437266,437412
1383,146,9894,437335,437481
5653,147,8055,439320,439467
2777,147,8068,439454,439601
9617,147,8086,439583,439730
8621,147,8167,439649,439796
2597,147,8338,439625,439772
1788,147,8416,439694,439841
9776,147,8438,439819,439966
5396,147,8541,439863,440010
8988,147,8591,439960,440107
6027,147,8779,439919,440066
9171,147,8808,440037,440184
4229,147,8837,440155,440302
9240,147,8880,440259,440406
1639,147,9128,440158,440305
4503,147,9203,440230,440377
5377,147,9211,440369,440516
6213,147,9261,440466,440613
5649,147,9296,440578,440725
3963,147,9329,440692,440839
9209,147,9393,440775,440922
1208,147,9397,440918,441065
6041,147,9500,440962,441109
1800,147,9524,441085,441232
1632,147,9525,441231,441378
8444,147,9616,441287,441434
3721,147,9656,441394,441541
7949,147,9775,441422,441569
1947,147,9868,441476,441623
6731,147,9967,441524,441671
6959,148,8007,443631,443779
9656,148,8080,443706,443854
6187,148,8082,443852,444000
9802,148,8187,443895,444043
7317,148,8222,444008,444156
7613,148,8316,444062,444210
8569,148,8319,444207,444355
4126,148,8325,444349,444497
4432,148,8350,444472,444620
2208,148,8355,444615,444763
3964,148,8448,444670,444818
9526,148,8532,444734,444882
9081,148,8591,444823,444971
9858,148,8613,444949,445097
3926,148,8627,445083,445231
1246,148,8772,445086,445234
5866,148,8881,445125,445273
5663,148,9182,444972,445120
8431,148,9365,444937,445085
4052,148,9422,445028,445176
6708,148,9474,445124,445272
6702,148,9519,445227,445375
8108,148,9533,445361,445509
3168,148,9595,445447,445595
1309,148,9639,445551,445699
2054,148,9704,445634,445782
8949,148,9758,445728,445876
8178,148,9777,445857,446005
8408,148,9945,445837,445985
6939,148,9954,445976,446124
2284,148,9984,446094,446242
9469,149,8044,448182,448331
4879,149,8175,448200,448349
3621,149,8226,448298,448447
6944,149,8227,448446,448595
1204,149,8230,448592,448741
1902,149,8239,448732,448881
7780,149,8311,448809,448958
1492,149,8459,448810,448959
1508,149,8482,448936,449085
2986,149,8589,448978,449127
3256,149,8697,449019,449168
7950,149,8718,449147,449296
3095,149,8942,449072,449221
3115,149,8958,449205,449354
5667,149,8975,449337,449486
2992,149,8998,449463,449612
1110,149,9027,449583,449732
2349,149,9241,449518,449667
4785,149,9276,449632,449781
6155,149,9281,449776,449925
9627,149,9329,449877,450026
7932,149,9626,449729,449878
9030,149,9702,449802,449951
2127,149,9726,449927,450076
7721,149,9729,450073,450222
4047,149,9786,450165,450314
6476,149,9794,450306,450455
9595,149,9841,450408,450557
7479,149,9856,450542,450691
3605,149,9870,450677,450826
9885,149,9891,450805,450954
5538,149,9930,450915,451064
7850,149,9940,451054,451203
1702,149,9950,451193,451342
2685,149,9995,451297,451446
7029,150,8043,453398,453548
7572,150,8217,453374,453524
2326,150,8284,453457,453607
9921,150,8321,453570,453720
8865,150,8545,453496,453646
4356,150,8596,453595,453745
1509,150,8736,453605,453755
7555,150,8863,453628,453778
7770,150,8934,453707,453857
6242,150,8975,453816,453966
8137,150,9017,453924,454074
5491,150,9051,454040,454190
9388,150,9107,454134,454284
9758,150,9147,454244,454394
7864,150,9310,454231,454381
7656,150,9355,454336,454486
5107,150,9401,454440,454590
1247,150,9404,454587,454737
8085,150,9450,454691,454841
8939,150,9552,454739,454889
8510,150,9569,454872,455022
8040,150,9593,454998,455148
9093,150,9615,455126,455276
7853,150,9673,455218,455368
7768,150,9695,455346,455496
1044,150,9703,455488,455638
1650,150,9873,455468,455618
2714,150,9979,455512,455662
3748,151,8008,457633,457784
3714,151,8039,457753,457904
9892,151,8135,457808,457959
5778,151,8285,457809,457960
9087,151,8302,457943,458094
3696,151,8311,458085,458236
3127,151,8354,458193,458344
4633,151,8369,458329,458480
7772,151,8566,458283,458434
1554,151,8580,458420,458571
9872,151,8675,458476,458627
7672,151,8808,458494,458645
3929,151,8965,458488,458639
1386,151,8984,458620,458771
4728,151,8993,458762,458913
5087,151,9005,458901,459052
5285,151,9036,459021,459172
7340,151,9093,459115,459266
4430,151,9152,459207,459358
5532,151,9382,459128,459279
7895,151,9400,459261,459412
4625,151,9407,459405,459556
4286,151,9561,459402,459553
2870,151,9670,459444,459595
7432,151,9707,459558,459709
8164,151,9717,459699,459850
3205,151,9855,459712,459863
6988,151,9909,459809,459960
4107,151,9918,459951,460102
1095,151,9960,460060,460211
8159,151,9970,460201,460352
2197,151,9990,460332,460483
2003,152,8016,462457,462609
9560,152,8100,462525,462677
3280,152,8209,462568,462720
5682,152,8213,462716,462868
4864,152,8276,462805,462957
1147,152,8394,462839,462991
3663,152,8431,462954,463106
8997,152,8728,462809,462961
5307,152,8767,462922,463074
1855,152,8973,462868,463020
3090,152,9038,462955,463107
9148,152,9046,463099,463251
4258,152,9053,463244,463396
6156,152,9122,463327,463479
1620,152,9268,463333,463485
2256,152,9310,463443,463595
2980,152,9438,463467,463619
8039,152,9543,463514,463666
5051,152,9598,463611,463763
9174,152,9626,463735,463887
3840,152,9632,463881,464033
3502,152,9649,464016,464168
5650,152,9712,464105,464257
3169,152,9748,464221,464373
6852,152,9911,464210,464362
2507,152,9997,464276,464428
7836,153,8095,466330,466483
2887,153,8139,466439,466592
3440,153,8233,466498,466651
9612,153,8250,466634,466787
1342,153,8254,466783,466936
8236,153,8329,466861,467014
2784,153,8368,466975,467128
4726,153,8403,467093,467246
3132,153,8421,467228,467381
7679,153,8468,467334,467487
6389,153,8525,467430,467583
7711,153,8633,467475,467628
1296,153,8787,467474,467627
6982,153,8871,467543,467696
8394,153,8879,467688,467841
8629,153,9071,467649,467802
1763,153,9184,467689,467842
2156,153,9390,467636,467789
8318,153,9431,467748,467901
6258,153,9513,467819,467972
8475,153,9515,467970,468123
5244,153,9577,468061,468214
8784,153,9604,468187,468340
7213,153,9749,468195,468348
9296,153,9795,468302,468455
4246,153,9803,468447,468600
9500,153,9858,468545,468698
3131,153,9882,468674,468827
4181,153,9921,468788,468941
6759,153,9926,468936,469089
4410,154,8079,470936,471090
1889,154,8180,470989,471143
3498,154,8190,471133,471287
6218,154,8326,471151,471305
5895,154,8344,471287,471441
4902,154,8481,471304,471458
1625,154,8537,471402,471556
6177,154,8594,471499,471653
9222,154,8669,471578,471732
2895,154,8734,471667,471821
5356,154,8831,471724,471878
9037,154,8889,471820,471974
9806,154,8971,471892,472046
2691,154,9122,471895,472049
3743,154,9138,472033,472187
7089,154,9171,472154,472308
3339,154,9181,472298,472452
3649,154,9196,472437,472591
9555,154,9315,472472,472626
2899,154,9350,472591,472745
7728,154,9372,472723,472877
1064,154,9462,472787,472941
8773,154,9542,472861,473015
7133,154,9556,473001,473155
8916,154,9614,473097,473251
1253,154,9621,473244,473398
4109,154,9678,473341,473495
8341,154,9851,473322,473476
4393,154,9933,473394,473548
5612,154,9941,473540,473694
3513,154,9978,473657,473811
2152,155,8013,475776,475931
1785,155,8059,475885,476040
8808,155,8127,475972,476127
3562,155,8295,475959,476114
3985,155,8321,476088,476243
6629,155,8344,476220,476375
9634,155,8427,476292,476447
5818,155,8501,476373,476528
4673,155,8522,476507,476662
4906,155,8618,476566,476721
9320,155,8655,476684,476839
7010,155,8755,476739,476894
9156,155,8899,476750,476905
6842,155,8916,476888,477043
2734,155,8984,476975,477130
4931,155,9024,477090,477245
6910,155,9058,477211,477366
3407,155,9059,477365,477520
1183,155,9067,477512,477667
7289,155,9132,477602,477757
1412,155,9231,477658,477813
1301,155,9252,477792,477947
1505,155,9284,477915,478070
7811,155,9440,477914,478069
7452,155,9604,477905,478060
1063,155,9747,477917,478072
7605,155,9981,477838,477993
5158,156,8054,479920,480076
8024,156,8076,480054,480210
2086,156,8080,480206,480362
2440,156,8201,480241,480397
4772,156,8209,480389,480545
4916,156,8253,480501,480657
3479,156,8325,480585,480741
3667,156,8420,480646,480802
4370,156,8508,480714,480870
8123,156,8512,480866,481022
6227,156,8533,481001,481157
3190,156,8552,481138,481294
3847,156,8749,481097,481253
6701,156,8908,481094,481250
1540,156,8918,481240,481396
1282,156,8969,481345,481501
6619,156,9068,481402,481558
9027,156,9191,481435,481591
1607,156,9196,481586,481742
3702,156,9241,481697,481853
4909,156,9258,481836,481992
8679,156,9309,481941,482097
6380,156,9318,482088,482244
7284,156,9344,482218,482374
7755,156,9418,482300,482456
2590,156,9464,482410,482566
9250,156,9583,482447,482603
8048,156,9614,482572,482728
8195,156,9668,482674,482830
8049,156,9680,482818,482974
3471,156,9721,482933,483089
9636,156,9755,483055,483211
7112,156,9776,483190,483346
6922,156,9809,483313,483469
4588,156,9905,483373,483529
3470,157,8006,485428,485585
9191,157,8008,485583,485740
5539,157,8009,485739,485896
9750,157,8126,485779,485936
2517,157,8128,485934,486091
4652,157,8428,485791,485948
6356,157,8428,485948,486105
3553,157,8454,486079,486236
2793,157,8470,486220,486377
6563,157,8503,486344,486501
5837,157,8593,486411,486568
4252,157,8708,486453,486610
3638,157,8735,486583,486740
3525,157,8853,486622,486779
8004,157,8957,486675,486832
4036,157,8976,486813,486970
6900,157,8977,486969,487126
3998,157,9122,486981,487138
1056,157,9126,487134,487291
3241,157,9198,487219,487376
1683,157,9209,487365,487522
3590,157,9234,487497,487654
8206,157,9384,487504,487661
2925,157,9411,487634,487791
5557,157,9555,487647,487804
5658,157,9641,487718,487875
7052,157,9700,487816,487973
8242,157,9739,487934,488091
9967,157,9758,488072,488229
9975,157,9794,488193,488350
3294,157,9931,488213,488370
6307,157,9932,488369,488526
3108,157,9952,488506,488663
2809,157,9993,488622,488779
5844,158,8025,490747,490905
5654,158,8069,490861,491019
9138,158,8182,490906,491064
9470,158,8419,490827,490985
8726,158,8436,490968,491126
5195,158,8469,491093,491251
7180,158,8525,491195,491353
6017,158,8529,491349,491507
6188,158,8554,491482,491640
9135,158,8674,491520,491678
2966,158,8728,491624,491782
1206,158,8936,491574,491732
1388,158,8964,491704,491862
2322,158,8995,491831,491989
2564,158,9021,491963,492121
3641,158,9116,492026,492184
4470,158,9291,492009,492167
5573,158,9298,492160,492318
8892,158,9357,492259,492417
6924,158,9423,492351,492509
4383,158,9483,492449,492607
5763,158,9488,492602,492760
9405,158,9534,492714,492872
3367,158,9559,492847,493005
6566,158,9821,492743,492901
3245,159,8078,494644,494803
2000,159,8081,494800,494959
8509,159,8081,494959,495118
1130,159,8143,495056,495215
6793,159,8143,495215,495374
5473,159,8213,495304,495463
1286,159,8280,495396,495555
1488,159,8292,495543,495702
8306,159,8338,495656,495815
1642,159,8344,495809,495968
9386,159,8486,495826,495985
7178,159,8698,495773,495932
3639,159,8732,495898,496057
6963,159,8748,496041,496200
4368,159,8796,496152,496311
2396,159,8797,496310,496469
6878,159,8829,496437,496596
9704,159,9000,496425,496584
6069,159,9010,496574,496733
8747,159,9052,496691,496850
8017,159,9086,496816,496975
3759,159,9191,496870,497029
4978,159,9274,496946,497105
6396,159,9295,497084,497243
4649,159,9337,497201,497360
7238,159,9339,497358,497517
5175,159,9367,497489,497648
6663,159,9520,497495,497654
8284,159,9550,497624,497783
4040,159,9558,497775,497934
1543,159,9570,497922,498081
6815,159,9633,498018,498177
7787,159,9657,498153,498312
4434,159,9699,498270,498429
8456,159,9708,498420,498579
2688,160,8009,500278,500438
8711,160,8124,500323,500483
1742,160,8158,500449,500609
3778,160,8412,500355,500515
3207,160,8430,500497,500657
3836,160,8441,500646,500806
6773,160,8452,500795,500955
1657,160,8464,500943,501103
6005,160,8558,501009,501169
5075,160,8563,501164,501324
6508,160,8688,501199,501359
4076,160,8697,501350,501510
1694,160,8700,501507,501667
3323,160,8762,501605,501765
7108,160,8876,501651,501811
2062,160,8964,501723,501883
1530,160,8972,501875,502035
2672,160,9005,502002,502162
1933,160,9013,502154,502314
9596,160,9080,502247,502407
5187,160,9094,502393,502553
6994,160,9150,502497,502657
9323,160,9294,502513,502673
3489,160,9397,502570,502730
8458,160,9589,502538,502698
2544,160,9640,502647,502807
6195,160,9666,502781,502941
4053,160,9677,502930,503090
7054,160,9701,503066,503226
8793,160,9777,503150,503310
5380,160,9788,503299,503459
2903,160,9824,503423,503583
9294,160,9835,503572,503732
6485,161,8000,505567,505728
8304,161,8167,505561,505722
9360,161,8291,505598,505759
9918,161,8315,505735,505896
9670,161,8367,505844,506005
6583,161,8385,505987,506148
7723,161,8486,506047,506208
9098,161,8493,506201,506362
4401,161,8530,506325,506486
9574,161,8568,506448,506609
9721,161,8589,506588,506749
5327,161,8663,506675,506836
1174,161,8755,506744,506905
7046,161,8755,506905,507066
1912,161,8808,507013,507174
1011,161,8822,507160,507321
6875,161,8897,507246,507407
9642,161,8898,507406,507567
2913,161,8969,507496,507657
8845,161,8982,507644,507805
6858,161,9145,507642,507803
3573,161,9213,507735,507896
8020,161,9219,507890,508051
6899,161,9280,507990,508151
3272,161,9285,508146,508307
1233,161,9496,508096,508257
1076,161,9555,508198,508359
8073,161,9625,508289,508450
4928,161,9626,508449,508610
4556,161,9775,508461,508622
7763,161,9799,508598,508759
3710,161,9873,508685,508846
9759,162,8151,510568,510730
9067,162,8271,510610,510772
6011,162,8297,510746,510908
3393,162,8377,510828,510990
4734,162,8470,510897,511059
4355,162,8574,510955,511117
7164,162,8637,511054,511216
2589,162,8685,511168,511330
4868,162,8740,511275,511437
2385,162,8761,511416,511578
8691,162,8925,511414,511576
7903,162,9002,511499,511661
6237,162,9015,511648,511810
9913,162,9025,511800,511962
2976,162,9047,511940,512102
9039,162,9199,511950,512112
8955,162,9365,511946,512108
9031,162,9620,511853,512015
2064,162,9787,511848,512010
6845,162,9981,511816,511978
7930,162,9990,511969,512131
3707,163,8016,514105,514268
9074,163,8136,514148,514311
4261,163,8139,514308,514471
4509,163,8200,514410,514573
2953,163,8212,514561,514724
5727,163,8226,514710,514873
7939,163,8463,514636,514799
7786,163,8522,514740,514903
9840,163,8574,514851,515014
8470,163,8609,514979,515142
6671,163,8660,515091,515254
5504,163,8709,515205,515368
1407,163,8714,515363,515526
2330,163,8750,515490,515653
9119,163,8844,515559,515722
6567,163,8860,515706,515869
6113,163,8919,515810,515973
4979,163,8950,515942,516105
7463,163,9095,515960,516123
5342,163,9143,516075,516238
3072,163,9187,516194,516357
6737,163,9196,516348,516511
5111,163,9456,516251,516414
1337,163,9586,516284,516447
3742,163,9591,516442,516605
8457,163,9664,516532,516695
5151,163,9742,516617,516780
4820,163,9800,516722,516885
5730,163,9988,516697,516860
4174,164,8013,518835,518999
1744,164,8083,518929,519093
6533,164,8203,518973,519137
9654,164,8291,519049,519213
3776,164,8542,518962,519126
6215,164,8616,519052,519216
6905,164,8629,519203,519367
7782,164,8767,519229,519393
2310,164,8855,519305,519469
7995,164,8936,519388,519552
6935,164,8953,519535,519699
7964,164,9005,519647,519811
8838,164,9124,519692,519856
5467,164,9158,519822,519986
5824,164,9293,519851,520015
2462,164,9313,519995,520159
3511,164,9331,520141,520305
1312,164,9363,520273,520437
9396,164,9444,520356,520520
7023,164,9470,520494,520658
6165,164,9584,520544,520708
4780,164,9585,520707,520871
2100,164,9611,520845,521009
7422,164,9658,520962,521126
8911,164,9664,521120,521284
4848,164,9718,521230,521394
1894,164,9844,521268,521432
9800,164,9935,521341,521505
3447,165,8017,523423,523588
8112,165,8031,523574,523739
8575,165,8068,523702,523867
7935,165,8103,523832,523997
9685,165,8203,523897,524062
7684,165,8316,523949,524114
3935,165,8329,524101,524266
6112,165,8457,524138,524303
5366,165,8653,524107,524272
5347,165,8660,524265,524430
3691,165,8684,524406,524571
5235,165,8696,524559,524724
7047,165,8732,524688,524853
8882,165,8821,524764,524929
4387,165,8897,524853,525018
1525,165,8915,525000,525165
3376,165,8981,525099,525264
3109,165,8991,525254,525419
2875,165,9072,525338,525503
2328,165,9162,525413,525578
6409,165,9328,525412,525577
2448,165,9368,525537,525702
5300,165,9430,525640,525805
2032,165,9476,525759,525924
5752,165,9856,525544,525709
5505,165,9875,525690,525855
1419,165,9926,525804,525969
7622,165,9934,525961,526126
3994,165,9941,526119,526284
9431,165,9973,526252,526417
9305,165,9993,526397,526562
5646,166,8134,528421,528587
1622,166,8163,528558,528724
2787,166,8169,528718,528884
5270,166,8209,528844,529010
9347,166,8223,528996,529162
5501,166,8316,529069,529235
3959,166,8415,529136,529302
2854,166,8462,529255,529421
1790,166,8600,529283,529449
3238,166,8786,529263,529429
5424,166,8808,529407,529573
1777,166,8845,529536,529702
3173,166,8867,529680,529846
1925,166,8888,529825,529991
1490,166,8967,529912,530078
9471,166,8979,530066,530232
2794,166,9104,530107,530273
2847,166,9113,530264,530430
2713,166,9253,530290,530456
2399,166,9284,530425,530591
1417,166,9300,530575,530741
7979,166,9388,530653,530819
7884,166,9509,530698,530864
6455,166,9574,530799,530965
5080,166,9603,530936,531102
8377,166,9705,531000,531166
1005,166,9708,531163,531329
3950,166,9760,531277,531443
3097,166,9862,531341,531507
9702,166,9876,531493,531659
8849,166,9907,531628,531794
8422,167,8141,533560,533727
5626,167,8303,533565,533732
1720,167,8317,533718,533885
7083,167,8393,533809,533976
4223,167,8437,533932,534099
2114,167,8455,534081,534248
3535,167,8518,534185,534352
7931,167,8590,534280,534447
5773,167,8653,534384,534551
8710,167,8675,534529,534696
7373,167,8679,534692,534859
1532,167,8862,534676,534843
5930,167,8925,534780,534947
8468,167,9142,534730,534897
7816,167,9226,534813,534980
8981,167,9229,534977,535144
4691,167,9237,535136,535303
8493,167,9237,535303,535470
4845,167,9610,535097,535264
5472,167,9632,535242,535409
9787,167,9640,535401,535568
2276,167,9701,535507,535674
1891,167,9742,535633,535800
4664,167,9755,535787,535954
5619,167,9794,535915,536082
7142,167,9855,536021,536188
6535,167,9988,536055,536222
7288,167,9999,536211,536378
5967,168,8056,538321,538489
4788,168,8197,538348,538516
4268,168,8354,538359,538527
3381,168,8495,538386,538554
6674,168,8507,538542,538710
3262,168,8527,538690,538858
5200,168,8561,538824,538992
3125,168,8586,538967,539135
7321,168,8696,539025,539193
4187,168,8715,539174,539342
9473,168,8739,539318,539486
1071,168,8757,539468,539636
9690,168,8759,539634,539802
9995,168,8805,539756,539924
6276,168,8845,539884,540052
4118,168,8857,540040,540208
9783,168,8944,540121,540289
9436,168,9046,540187,540355
3982,168,9278,540123,540291
8241,168,9342,540227,540395
8343,168,9394,540343,540511
8194,168,9531,540374,540542
3386,168,9584,540489,540657
5226,168,9629,540612,540780
1103,168,9673,540736,540904
4882,168,9673,540904,541072
1427,168,9832,540913,541081
6782,168,9884,541029,541197
5942,168,9963,541118,541286
7855,169,8028,543221,543390
7082,169,8041,543377,543546
3952,169,8130,543457,543626
9576,169,8132,543624,543793
1473,169,8155,543770,543939
7535,169,8312,543782,543951
2452,169,8323,543940,544109
6293,169,8416,544016,544185
3724,169,8467,544134,544303
8500,169,8499,544271,544440
8297,169,8521,544418,544587
3636,169,8587,544521,544690
4194,169,8641,544636,544805
7876,169,8660,544786,544955
7033,169,8661,544954,545123
8526,169,8765,545019,545188
8626,169,8767,545186,545355
1739,169,8770,545352,545521
7732,169,8791,545500,545669
6518,169,8807,545653,545822
8280,169,8830,545799,545968
1346,169,8909,545889,546058
9951,169,9040,545927,546096
3310,169,9056,546080,546249
9940,169,9170,546135,546304
5620,169,9179,546295,546464
1464,169,9214,546429,546598
8671,169,9434,546378,546547
7140,169,9445,546536,546705
5438,169,9598,546552,546721
7709,169,9624,546695,546864
6556,169,9691,546797,546966
7792,169,9804,546853,547022
3043,169,9825,547001,547170
4727,169,9830,547165,547334
3053,169,9904,547260,547429
2028,169,9934,547399,547568
7381,169,9959,547543,547712
1285,169,9967,547704,547873
8675,169,9986,547854,548023
9895,170,8015,549994,550164
8395,170,8031,550148,550318
1189,170,8050,550299,550469
9577,170,8166,550353,550523
4336,170,8174,550515,550685
8927,170,8345,550514,550684
2748,170,8369,550660,550830
4900,170,8443,550756,550926
6918,170,8512,550857,551027
3306,170,8522,551017,551187
9383,170,8596,551113,551283
2178,170,8708,551171,551341
9694,170,8798,551251,551421
5673,170,8987,551232,551402
8971,170,9038,551351,551521
7574,170,9062,551497,551667
4082,170,9132,551597,551767
7731,170,9188,551711,551881
3092,170,9243,551826,551996
5982,170,9247,551992,552162
9068,170,9250,552159,552329
4779,170,9362,552217,552387
5475,170,9391,552358,552528
2425,170,9468,552451,552621
9624,170,9633,552456,552626
5595,170,9692,552567,552737
2179,170,9870,552559,552729
2455,170,9966,552633,552803
7694,171,8094,554675,554846
7060,171,8203,554737,554908
5842,171,8269,554842,555013
9266,171,8272,555010,555181
9628,171,8300,555153,555324
7078,171,8336,555288,555459
4874,171,8394,555401,555572
8919,171,8474,555492,555663
1901,171,8703,555434,555605
5123,171,8742,555566,555737
9637,171,8799,555680,555851
7977,171,8802,555848,556019
1237,171,8847,555974,556145
8327,171,8976,556016,556187
8111,171,9025,556138,556309
5908,171,9066,556268,556439
4087,171,9094,556411,556582
3730,171,9130,556546,556717
1106,171,9311,556536,556707
2841,171,9362,556656,556827
5017,171,9405,556784,556955
6266,171,9465,556895,557066
3252,171,9496,557035,557206
1468,171,9521,557181,557352
6943,171,9647,557226,557397
3228,171,9649,557395,557566
7423,171,9693,557522,557693
2720,171,9870,557516,557687
6012,171,9959,557598,557769
8529,171,9995,557733,557904
8305,172,8007,559892,560064
1307,172,8032,560039,560211
4363,172,8066,560177,560349
2607,172,8116,560299,560471
2946,172,8222,560365,560537
5451,172,8299,560460,560632
3631,172,8371,560560,560732
2473,172,8372,560731,560903
7683,172,8593,560682,560854
9046,172,8637,560810,560982
2159,172,8649,560970,561142
7804,172,8665,561126,561298
5241,172,8670,561293,561465
8761,172,8782,561353,561525
5057,172,8937,561370,561542
3430,172,8957,561522,561694
